Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
Skoda,Rare,2011,Hatchback,155180.0,1400.0,Petrol,Automatic,6999.0,14107.272727272728,medium,0.6,436597.62
Land Rover,Range Rover Sport,2010,Crossover,213911.0,3000.0,Diesel,Automatic,18500.0,17825.916666666668,medium,0.9,1154030.0
Land Rover,Rare,2019,Crossover,16551.0,3000.0,Diesel,Automatic,64500.0,5517.0,low,0.9,4023510.0
BMW,X5,2017,Crossover,82753.0,2000.0,Diesel,Automatic,39900.0,16550.6,medium,0.6,2488962.0
BMW,X3,2014,Crossover,197749.0,2000.0,Diesel,Automatic,19999.0,24718.625,large,0.6,1247537.62
Audi,Rare,2019,Crossover,35915.0,3000.0,Hybrid,Automatic,92000.0,11971.666666666666,medium,0.9,5738960.0
Nissan,Qashqai,2015,Crossover,147100.0,1461.0,Diesel,Manual,12799.0,21014.285714285717,large,0.6,798401.62
Lexus,Rare,2000,SUV,231008.0,4700.0,Metan/Propan,Automatic,16500.0,10500.363636363636,medium,1.5,1029270.0
Renault,Megane,2013,Universal,162834.0,1500.0,Diesel,Manual,8399.0,18092.666666666668,medium,0.6,523929.62
Opel,Astra,2011,Universal,172000.0,1400.0,Petrol,Automatic,6199.0,15636.363636363636,medium,0.6,386693.62
Skoda,Superb,2013,Sedan,240077.0,2000.0,Diesel,Automatic,15799.0,26675.222222222223,large,0.6,985541.62
Ford,Transit Connect,2008,Combi,270000.0,1800.0,Diesel,Manual,3999.0,19285.714285714286,large,0.6,249457.62000000002
Skoda,Superb,2009,Sedan,256702.0,2000.0,Diesel,Manual,9999.0,19746.30769230769,large,0.6,623737.62
Toyota,Land Cruiser Prado,2012,SUV,199627.0,2700.0,Metan/Propan,Automatic,20900.0,19962.7,large,0.9,1303742.0
BMW,X5,2015,Crossover,185407.0,3000.0,Diesel,Automatic,35999.0,26486.714285714286,large,0.9,2245617.62
Toyota,Rare,2014,Universal,90405.0,1600.0,Diesel,Manual,12900.0,11300.625,medium,0.6,804702.0
Skoda,Superb,2016,Sedan,226000.0,2000.0,Diesel,Automatic,20300.0,37666.66666666666,large,0.6,1266314.0
Volkswagen,Golf,2015,Hatchback,172453.0,1400.0,Plug-in Hybrid,Automatic,12999.0,24636.14285714286,large,0.6,810877.62
BMW,Rare,2009,Universal,193942.0,3000.0,Petrol,Automatic,15499.0,14918.615384615385,medium,0.9,966827.62
Mercedes,GLK Class,2010,Crossover,231542.0,2200.0,Diesel,Manual,13999.0,19295.166666666668,large,0.9,873257.62
KIA,Rare,1995,Sedan,214794.0,1600.0,Petrol,Manual,2199.0,7955.333333333333,low,0.6,137173.62
Chevrolet,Rare,2014,Sedan,192374.0,1600.0,Petrol,Manual,5999.0,24046.75,large,0.6,374217.62
Audi,A6,2012,Universal,295227.0,2000.0,Diesel,Automatic,16799.0,29522.7,large,0.6,1047921.62
Volkswagen,Transporter,2010,Minivan,209765.0,2000.0,Diesel,Manual,11499.0,17480.416666666668,medium,0.6,717307.62
Mercedes,Rare,2014,Sedan,58450.0,4600.0,Petrol,Automatic,33000.0,7306.25,low,1.5,2058540.0
Suzuki,Rare,2017,Crossover,58590.0,1400.0,Petrol,Automatic,15999.0,11718.0,medium,0.6,998017.62
Skoda,Superb,2016,Sedan,180328.0,2000.0,Diesel,Automatic,18999.0,30054.666666666668,large,0.6,1185157.62
Subaru,Rare,2012,Hatchback,165242.0,1400.0,Diesel,Manual,6999.0,16524.2,medium,0.6,436597.62
BMW,Rare,2015,Sedan,148685.0,2000.0,Petrol,Automatic,20499.0,21240.714285714286,large,0.6,1278727.62
Mercedes,GLK Class,2011,Crossover,199418.0,2200.0,Diesel,Automatic,17499.0,18128.90909090909,medium,0.9,1091587.62
Opel,Insignia,2013,Universal,152912.0,2000.0,Diesel,Manual,10599.0,16990.222222222223,medium,0.6,661165.62
Volkswagen,Polo,2011,Hatchback,200604.0,1200.0,Diesel,Manual,5799.0,18236.727272727272,medium,0.6,361741.62
Volkswagen,Golf,2010,Universal,194000.0,1400.0,Petrol,Manual,6799.0,16166.666666666666,medium,0.6,424121.62
Hyundai,Tucson,2013,Crossover,146112.0,2000.0,Diesel,Manual,14300.0,16234.666666666666,medium,0.6,892034.0
Audi,A4,2012,Universal,207000.0,2000.0,Diesel,Manual,12399.0,20700.0,large,0.6,773449.62
Honda,Civic,2008,Sedan,185573.0,1300.0,Hybrid,Automatic,5499.0,13255.214285714286,medium,0.6,343027.62
BMW,3 Series,2007,Sedan,299449.0,2000.0,Petrol,Automatic,7999.0,19963.266666666663,large,0.6,498977.62
BMW,X3,2014,Crossover,214459.0,2000.0,Diesel,Automatic,25499.0,26807.375,large,0.6,1590627.62
Toyota,Prius,2009,Hatchback,223777.0,1500.0,Hybrid,Automatic,6599.0,17213.615384615383,medium,0.6,411645.62
Audi,A4,2013,Sedan,167482.0,2000.0,Petrol,Automatic,12499.0,18609.11111111111,medium,0.6,779687.62
BMW,X5,2006,Crossover,197139.0,3000.0,Petrol,Automatic,10900.0,12321.1875,medium,0.9,679942.0
Land Rover,Freelander,2007,Crossover,300000.0,2200.0,Diesel,Automatic,9999.0,20000.0,large,0.9,623737.62
Ford,Focus,2017,Universal,170551.0,1500.0,Diesel,Automatic,9799.0,34110.2,large,0.6,611261.62
Subaru,Rare,2009,Universal,279949.0,2000.0,Metan/Propan,Manual,9500.0,21534.53846153846,large,0.6,592610.0
Lexus,CT Series,2015,Hatchback,66457.0,1800.0,Hybrid,Automatic,13199.0,9493.857142857143,low,0.6,823353.62
Fiat,Rare,2013,Hatchback,100530.0,1400.0,Petrol,Automatic,7899.0,11170.0,medium,0.6,492739.62
Toyota,Corolla,2003,Hatchback,242854.0,1600.0,Petrol,Automatic,6399.0,12781.78947368421,medium,0.6,399169.62
Mercedes,Vito,2011,Minivan,93995.0,2200.0,Diesel,Automatic,21499.0,8545.0,low,0.9,1341107.62
Skoda,Superb,2016,Sedan,172670.0,2000.0,Diesel,Manual,15699.0,28778.33333333333,large,0.6,979303.62
Volkswagen,Tiguan,2018,Crossover,39168.0,2000.0,Petrol,Automatic,17699.0,9792.0,low,0.6,1104063.62
KIA,Optima,2012,Sedan,138000.0,2000.0,Hybrid,Automatic,10499.0,13800.0,medium,0.6,654927.62
Ford,Fiesta,2008,Hatchback,242543.0,1400.0,Diesel,Manual,4399.0,17324.5,medium,0.6,274409.62
Mercedes,Vito,2013,Minivan,267665.0,2200.0,Diesel,Automatic,15999.0,29740.555555555555,large,0.9,998017.62
Toyota,Rare,2015,Universal,136374.0,1800.0,Hybrid,Automatic,10999.0,19482.0,large,0.6,686117.62
Toyota,Auris,2014,Universal,235403.0,1800.0,Hybrid,Automatic,8399.0,29425.375,large,0.6,523929.62
Renault,Scenic,2011,Universal,166984.0,1500.0,Diesel,Automatic,6799.0,15180.363636363636,medium,0.6,424121.62
Renault,Megane,2016,Universal,186352.0,1500.0,Diesel,Automatic,9999.0,31058.666666666668,large,0.6,623737.62
Toyota,Camry,2002,Sedan,207966.0,2400.0,Petrol,Manual,4500.0,10398.3,medium,0.9,280710.0
Nissan,X-Trail,2018,Crossover,75253.0,1600.0,Diesel,Manual,20999.0,18813.25,large,0.6,1309917.62
Volkswagen,Passat CC,2012,Sedan,127316.0,2000.0,Petrol,Automatic,11999.0,12731.6,medium,0.6,748497.62
Nissan,Qashqai+2,2009,Crossover,197000.0,1500.0,Diesel,Manual,8499.0,15153.846153846154,medium,0.6,530167.62
Skoda,Rare,2009,Universal,208830.0,1400.0,Diesel,Manual,4799.0,16063.846153846154,medium,0.6,299361.62
Skoda,Octavia,2015,Sedan,208821.0,1600.0,Metan/Propan,Manual,6399.0,29831.571428571428,large,0.6,399169.62
Mercedes,E Class,1988,Sedan,474042.0,3000.0,Diesel,Manual,5499.0,13942.411764705885,medium,0.9,343027.62
Mercedes,E Class,2011,Sedan,307784.0,2200.0,Diesel,Automatic,15499.0,27980.36363636364,large,0.9,966827.62
Lexus,CT Series,2013,Hatchback,170699.0,1800.0,Hybrid,Automatic,13199.0,18966.555555555555,large,0.6,823353.62
Dacia,Logan,2012,Universal,151000.0,1500.0,Diesel,Manual,5599.0,15100.0,medium,0.6,349265.62
Renault,Scenic,2011,Universal,163220.0,1500.0,Diesel,Automatic,6499.0,14838.181818181818,medium,0.6,405407.62
BMW,5 Series,2002,Sedan,305575.0,2200.0,Metan/Propan,Manual,6599.0,15278.75,medium,0.9,411645.62
KIA,Sportage,2014,Crossover,90079.0,2000.0,Diesel,Automatic,16899.0,11259.875,medium,0.6,1054159.62
BMW,3 Series,2012,Sedan,89384.0,2000.0,Petrol,Automatic,13499.0,8938.4,low,0.6,842067.62
Volkswagen,Passat CC,2013,Sedan,95758.0,2000.0,Petrol,Automatic,12999.0,10639.777777777776,medium,0.6,810877.62
Renault,Megane,2006,Sedan,233071.0,1400.0,Petrol,Manual,3499.0,14566.9375,medium,0.6,218267.62
Mazda,3,2008,Sedan,163848.0,1600.0,Petrol,Manual,5999.0,11703.42857142857,medium,0.6,374217.62
Skoda,Superb,2009,Sedan,275424.0,1900.0,Diesel,Manual,7999.0,21186.46153846154,large,0.6,498977.62
Mercedes,Vito,2011,Minivan,220121.0,3000.0,Diesel,Automatic,15999.0,20011.0,large,0.9,998017.62
Hyundai,ix35,2011,Crossover,165880.0,2000.0,Diesel,Automatic,13499.0,15080.0,medium,0.6,842067.62
Honda,Civic,2013,Hatchback,150609.0,1400.0,Petrol,Manual,8799.0,16734.333333333332,medium,0.6,548881.62
Land Rover,Range Rover,2003,SUV,320288.0,3000.0,Diesel,Automatic,12500.0,16857.263157894737,medium,0.9,779750.0
Renault,Scenic,2005,Universal,209948.0,1500.0,Diesel,Manual,3699.0,12349.882352941177,medium,0.6,230743.62
Audi,A4,2018,Sedan,22325.0,2000.0,Petrol,Automatic,23999.0,5581.25,low,0.6,1497057.62
Nissan,X-Trail,2004,Crossover,231549.0,2000.0,Petrol,Manual,5999.0,12863.833333333334,medium,0.6,374217.62
Volkswagen,Golf,2012,Universal,172428.0,1400.0,Petrol,Manual,7999.0,17242.8,medium,0.6,498977.62
Renault,Megane,2014,Universal,161912.0,1500.0,Diesel,Manual,7499.0,20239.0,large,0.6,467787.62
Renault,Rare,2019,Crossover,23843.0,900.0,Petrol,Manual,10999.0,7947.666666666667,low,0.6,686117.62
Dacia,Duster,2011,Crossover,171809.0,1500.0,Diesel,Manual,7499.0,15619.0,medium,0.6,467787.62
Opel,Astra,2005,Hatchback,361443.0,1700.0,Diesel,Manual,5399.0,21261.352941176472,large,0.6,336789.62
Opel,Astra,2012,Hatchback,109218.0,1400.0,Petrol,Automatic,8599.0,10921.8,medium,0.6,536405.62
Audi,A4,1999,Sedan,301000.0,1900.0,Diesel,Manual,5999.0,13086.95652173913,medium,0.6,374217.62
Mercedes,Vito,2011,Minivan,314633.0,2200.0,Diesel,Manual,11799.0,28603.0,large,0.9,736021.62
Nissan,Rare,2001,Universal,260000.0,2200.0,Diesel,Manual,2999.0,12380.952380952382,medium,0.9,187077.62
Audi,A4,2002,Sedan,318441.0,1800.0,Petrol,Manual,4999.0,15922.05,medium,0.6,311837.62
Ford,Mondeo,2015,Universal,195006.0,1500.0,Diesel,Manual,11499.0,27858.0,large,0.6,717307.62
Lexus,Es Series,2018,Sedan,41081.0,2500.0,Hybrid,Automatic,27499.0,10270.25,medium,0.9,1715387.62
Toyota,Auris,2013,Hatchback,180121.0,1400.0,Diesel,Manual,9699.0,20013.444444444445,large,0.6,605023.62
BMW,X5,2013,Crossover,150000.0,3000.0,Diesel,Automatic,44000.0,16666.666666666668,medium,0.9,2744720.0
Volvo,XC60,2009,Crossover,246429.0,2400.0,Diesel,Automatic,14399.0,18956.07692307692,large,0.9,898209.62
Renault,Kadjar,2017,Crossover,136800.0,1500.0,Diesel,Automatic,14699.0,27360.0,large,0.6,916923.62
Ford,Mondeo,2018,Sedan,118256.0,1500.0,Diesel,Manual,12499.0,29564.0,large,0.6,779687.62
Dacia,Logan,2007,Sedan,265171.0,1400.0,Metan/Propan,Manual,3299.0,17678.066666666666,medium,0.6,205791.62
Volkswagen,Golf,2008,Hatchback,242184.0,1400.0,Petrol,Manual,7499.0,17298.85714285714,medium,0.6,467787.62
Audi,Q5,2010,Crossover,228352.0,2000.0,Petrol,Automatic,16500.0,19029.33333333333,large,0.6,1029270.0
Audi,Q7,2017,Crossover,23000.0,2000.0,Petrol,Automatic,39999.0,4600.0,low,0.6,2495137.62
Opel,Astra,2012,Universal,199172.0,1400.0,Petrol,Automatic,7199.0,19917.2,large,0.6,449073.62
BMW,Rare,2007,Hatchback,209321.0,1600.0,Petrol,Manual,6499.0,13954.733333333334,medium,0.6,405407.62
Audi,Q5,2015,Crossover,164855.0,2000.0,Diesel,Automatic,25499.0,23550.714285714286,large,0.6,1590627.62
Renault,Clio,2015,Universal,133773.0,1500.0,Diesel,Manual,7699.0,19110.42857142857,large,0.6,480263.62
Honda,Accord,2015,Sedan,150000.0,2000.0,Hybrid,Automatic,13499.0,21428.571428571428,large,0.6,842067.62
Volkswagen,Rare,2005,Sedan,260041.0,3000.0,Diesel,Automatic,8899.0,15296.529411764706,medium,0.9,555119.62
Audi,A6,2008,Sedan,191930.0,2000.0,Petrol,Manual,11000.0,13709.285714285714,medium,0.6,686180.0
Dacia,Logan Mcv,2015,Universal,127962.0,1200.0,Petrol,Manual,5499.0,18280.285714285717,medium,0.6,343027.62
Dacia,Duster,2011,Crossover,153198.0,1500.0,Diesel,Manual,8199.0,13927.09090909091,medium,0.6,511453.62
Nissan,Rare,2011,Minivan,289340.0,1500.0,Diesel,Manual,7499.0,26303.636363636364,large,0.6,467787.62
Toyota,Rav 4,2021,Crossover,1057.0,2000.0,Petrol,Automatic,22499.0,1057.0,low,0.6,1403487.62
Honda,Civic,2009,Sedan,205844.0,1339.0,Metan/Propan,Automatic,6399.0,15834.153846153846,medium,0.6,399169.62
Opel,Zafira,2012,Universal,163652.0,1400.0,Petrol,Manual,8299.0,16365.2,medium,0.6,517691.62
Hyundai,Santa FE,2011,Crossover,140479.0,2200.0,Diesel,Automatic,14699.0,12770.818181818182,medium,0.9,916923.62
Opel,Astra,2011,Universal,215541.0,1300.0,Diesel,Manual,6899.0,19594.636363636364,large,0.6,430359.62
Land Rover,Rare,2014,Crossover,130897.0,2200.0,Diesel,Automatic,21199.0,16362.125,medium,0.9,1322393.62
BMW,7 Series,2013,Sedan,260294.0,3000.0,Petrol,Automatic,24999.0,28921.555555555555,large,0.9,1559437.62
Hyundai,Sonata,2014,Sedan,64384.0,2000.0,Metan/Propan,Automatic,10899.0,8048.0,low,0.6,679879.62
KIA,Optima,2012,Sedan,97230.0,2000.0,Petrol,Automatic,13199.0,9723.0,low,0.6,823353.62
Lexus,CT Series,2012,Hatchback,189133.0,1800.0,Hybrid,Automatic,11799.0,18913.3,large,0.6,736021.62
BMW,Rare,2016,Sedan,159413.0,2000.0,Diesel,Automatic,20999.0,26568.83333333333,large,0.6,1309917.62
Citroen,Rare,2009,Universal,253744.0,1500.0,Diesel,Manual,4699.0,19518.76923076923,large,0.6,293123.62
Hyundai,Sonata,2013,Sedan,178874.0,2000.0,Metan/Propan,Automatic,9199.0,19874.88888888889,large,0.6,573833.62
Rare_Good,Rare,2011,Sedan,139775.0,1500.0,Petrol,Manual,3699.0,12706.818181818182,medium,0.6,230743.62
Toyota,Rare,2014,Universal,235573.0,1800.0,Metan/Propan,Automatic,11999.0,29446.625,large,0.6,748497.62
Mercedes,E Class,1995,Coupe,148870.0,2000.0,Metan/Propan,Manual,5299.0,5513.703703703704,low,0.6,330551.62
Hyundai,Santa FE,2012,Crossover,224763.0,2200.0,Diesel,Automatic,13999.0,22476.3,large,0.9,873257.62
Toyota,Urban Cruiser,2009,Hatchback,180000.0,1400.0,Diesel,Manual,8399.0,13846.153846153846,medium,0.6,523929.62
Mercedes,Rare,2015,Crossover,46687.0,2000.0,Petrol,Automatic,24500.0,6669.571428571428,low,0.6,1528310.0
Volkswagen,Touareg,2006,Crossover,240752.0,2500.0,Diesel,Automatic,10499.0,15047.0,medium,0.9,654927.62
Volvo,Rare,2016,Sedan,52736.0,2000.0,Petrol,Automatic,16499.0,8789.333333333334,low,0.6,1029207.62
Volkswagen,Passat,2015,Universal,201308.0,1600.0,Diesel,Manual,12499.0,28758.285714285717,large,0.6,779687.62
Toyota,Land Cruiser,2005,Crossover,294714.0,3000.0,Diesel,Automatic,14999.0,17336.117647058825,medium,0.9,935637.62
Renault,Megane,2013,Universal,190088.0,1500.0,Diesel,Manual,7899.0,21120.88888888889,large,0.6,492739.62
Lexus,GS Series,2009,Sedan,214439.0,3000.0,Petrol,Automatic,11499.0,16495.30769230769,medium,0.9,717307.62
Dacia,Rare,2018,Minivan,39212.0,1500.0,Diesel,Manual,10999.0,9803.0,low,0.6,686117.62
Nissan,X-Trail,2011,Crossover,196236.0,2000.0,Diesel,Automatic,16499.0,17839.636363636364,medium,0.6,1029207.62
Mercedes,C Class,2014,Sedan,82260.0,1600.0,Petrol,Automatic,19999.0,10282.5,medium,0.6,1247537.62
Land Rover,Rare,2010,Crossover,87588.0,2200.0,Diesel,Automatic,20999.0,7299.0,low,0.9,1309917.62
Toyota,Avensis,2014,Universal,151668.0,2231.0,Diesel,Automatic,11999.0,18958.5,large,0.9,748497.62
Volvo,XC60,2014,Crossover,201203.0,2000.0,Petrol,Automatic,18600.0,25150.375,large,0.6,1160268.0
Toyota,Avensis,2009,Sedan,244239.0,2000.0,Diesel,Manual,8799.0,18787.615384615383,medium,0.6,548881.62
Dacia,Duster,2010,Crossover,209413.0,1500.0,Diesel,Manual,7699.0,17451.083333333332,medium,0.6,480263.62
Hyundai,Santa FE,2018,Crossover,23392.0,2200.0,Diesel,Automatic,36999.0,5848.0,low,0.9,2307997.62
BMW,5 Series,2017,Sedan,78761.0,2000.0,Diesel,Automatic,31999.0,15752.2,medium,0.6,1996097.62
Audi,Q5,2010,Crossover,260877.0,2000.0,Diesel,Manual,12999.0,21739.75,large,0.6,810877.62
Dacia,Duster,2012,Crossover,182000.0,1500.0,Diesel,Manual,7699.0,18200.0,medium,0.6,480263.62
Volkswagen,Golf,2009,Hatchback,160673.0,2000.0,Diesel,Automatic,11999.0,12359.46153846154,medium,0.6,748497.62
Ford,Fusion,2017,Sedan,43185.0,2000.0,Plug-in Hybrid,Automatic,16999.0,8637.0,low,0.6,1060397.62
Ford,Fusion,2013,Sedan,149445.0,2000.0,Hybrid,Automatic,11999.0,16605.0,medium,0.6,748497.62
Toyota,Prius,2014,Hatchback,170000.0,1800.0,Hybrid,Automatic,9699.0,21250.0,large,0.6,605023.62
Renault,Kangoo,2013,Universal,158000.0,1500.0,Diesel,Manual,8699.0,17555.555555555555,medium,0.6,542643.62
Lexus,CT Series,2014,Hatchback,88024.0,1800.0,Hybrid,Automatic,13599.0,11003.0,medium,0.6,848305.62
Nissan,Almera,2003,Hatchback,263067.0,1500.0,Petrol,Manual,3999.0,13845.631578947368,medium,0.6,249457.62000000002
Skoda,Octavia,2003,Sedan,218253.0,1600.0,Petrol,Manual,4399.0,11487.0,medium,0.6,274409.62
Audi,A6,2012,Sedan,193000.0,2000.0,Diesel,Automatic,20300.0,19300.0,large,0.6,1266314.0
Toyota,Land Cruiser Prado,2012,Universal,150382.0,2700.0,Petrol,Automatic,19999.0,15038.2,medium,0.9,1247537.62
Ford,Focus,2012,Universal,143229.0,1000.0,Petrol,Manual,5899.0,14322.9,medium,0.6,367979.62
Volkswagen,Golf,2010,Hatchback,212000.0,2000.0,Petrol,Automatic,13100.0,17666.666666666668,medium,0.6,817178.0
Audi,Q7,2018,Crossover,30973.0,2000.0,Petrol,Automatic,45999.0,7743.25,low,0.6,2869417.62
Mazda,Rare,2002,Crossover,323446.0,2000.0,Petrol,Manual,3699.0,16172.3,medium,0.6,230743.62
Opel,Zafira,2011,Universal,164000.0,1400.0,Petrol,Automatic,8499.0,14909.09090909091,medium,0.6,530167.62
Audi,Q5,2017,Crossover,19759.0,2000.0,Diesel,Automatic,35499.0,3951.8,low,0.6,2214427.62
Mercedes,A Class,2010,Hatchback,177155.0,1500.0,Petrol,Manual,5899.0,14762.916666666666,medium,0.6,367979.62
Hyundai,Santa FE,2015,Crossover,187414.0,2200.0,Diesel,Automatic,19499.0,26773.42857142857,large,0.9,1216347.62
Suzuki,Rare,2017,Crossover,93000.0,1400.0,Petrol,Automatic,13999.0,18600.0,medium,0.6,873257.62
BMW,Rare,2018,Universal,26932.0,2000.0,Petrol,Automatic,18999.0,6733.0,low,0.6,1185157.62
Mercedes,Rare,2012,Minivan,202268.0,1500.0,Diesel,Manual,5699.0,20226.8,large,0.6,355503.62
Renault,Grand Scenic,2013,Universal,197410.0,1600.0,Diesel,Manual,8499.0,21934.444444444445,large,0.6,530167.62
Ford,Rare,2017,Crossover,37782.0,1500.0,Petrol,Automatic,13999.0,7556.4,low,0.6,873257.62
Renault,Megane,2016,Universal,128200.0,1500.0,Diesel,Manual,9399.0,21366.666666666668,large,0.6,586309.62
Toyota,Corolla,2005,Hatchback,390845.0,1400.0,Diesel,Manual,5199.0,22990.88235294117,large,0.6,324313.62
Volkswagen,Passat CC,2012,Sedan,157498.0,2000.0,Petrol,Automatic,11200.0,15749.8,medium,0.6,698656.0
Skoda,Rare,2012,Crossover,156243.0,1200.0,Petrol,Automatic,9899.0,15624.3,medium,0.6,617499.62
Jaguar,Rare,2012,Sedan,141206.0,2200.0,Diesel,Automatic,15499.0,14120.6,medium,0.9,966827.62
Opel,Astra,2015,Universal,170000.0,1300.0,Diesel,Manual,8399.0,24285.714285714286,large,0.6,523929.62
Honda,Accord,2018,Sedan,20058.0,1500.0,Petrol,Automatic,19999.0,5014.5,low,0.6,1247537.62
BMW,5 Series,2015,Sedan,194553.0,2000.0,Diesel,Automatic,20499.0,27793.285714285717,large,0.6,1278727.62
Peugeot,Rare,2014,Sedan,197575.0,2000.0,Diesel,Automatic,12499.0,24696.875,large,0.6,779687.62
Toyota,Auris,2017,Hatchback,36912.0,1400.0,Petrol,Manual,12200.0,7382.4,low,0.6,761036.0
Peugeot,Rare,2008,Hatchback,273271.0,1400.0,Diesel,Manual,5199.0,19519.35714285714,large,0.6,324313.62
Volkswagen,Passat,2013,Sedan,131746.0,2000.0,Diesel,Automatic,12499.0,14638.444444444443,medium,0.6,779687.62
Volkswagen,Golf,2015,Hatchback,153865.0,1400.0,Plug-in Hybrid,Automatic,12999.0,21980.714285714286,large,0.6,810877.62
Infiniti,Rare,2016,Hatchback,114217.0,1500.0,Diesel,Automatic,15599.0,19036.166666666668,large,0.6,973065.62
Lexus,CT Series,2015,Hatchback,188011.0,1800.0,Hybrid,Automatic,13199.0,26858.714285714286,large,0.6,823353.62
Mercedes,E Class,2010,Sedan,233898.0,2143.0,Diesel,Automatic,12999.0,19491.5,large,0.9,810877.62
Mercedes,GLK Class,2013,Crossover,190011.0,2200.0,Diesel,Automatic,19999.0,21112.33333333333,large,0.9,1247537.62
Volvo,Rare,2014,Crossover,226062.0,2000.0,Diesel,Automatic,16999.0,28257.75,large,0.6,1060397.62
Mercedes,Rare,2015,Hatchback,90402.0,2000.0,Petrol,Automatic,20999.0,12914.57142857143,medium,0.6,1309917.62
Volkswagen,Polo,2016,Sedan,60054.0,1600.0,Petrol,Manual,9199.0,10009.0,low,0.6,573833.62
BMW,X3,2014,Crossover,149004.0,2000.0,Petrol,Automatic,15799.0,18625.5,medium,0.6,985541.62
Toyota,Corolla,2008,Sedan,76295.0,1600.0,Petrol,Manual,8599.0,5449.642857142857,low,0.6,536405.62
Dacia,Logan,2005,Sedan,451238.0,1400.0,Metan/Propan,Manual,2599.0,26543.41176470588,large,0.6,162125.62
Toyota,Prius,2015,Hatchback,106844.0,1800.0,Hybrid,Automatic,9799.0,15263.42857142857,medium,0.6,611261.62
Mercedes,GLE,2016,SUV,162300.0,2200.0,Diesel,Automatic,33299.0,27050.0,large,0.9,2077191.62
Toyota,Avalon,2016,Sedan,114000.0,2500.0,Hybrid,Automatic,21999.0,19000.0,large,0.9,1372297.62
Mitsubishi,Rare,2011,Crossover,106345.0,2500.0,Diesel,Automatic,16499.0,9667.727272727272,low,0.9,1029207.62
Nissan,Qashqai,2010,Crossover,205927.0,1500.0,Diesel,Manual,9099.0,17160.583333333332,medium,0.6,567595.62
Mazda,3,2008,Sedan,224920.0,1600.0,Petrol,Manual,5199.0,16065.714285714286,medium,0.6,324313.62
Honda,Accord,2005,Sedan,302678.0,2200.0,Diesel,Manual,6799.0,17804.58823529412,medium,0.9,424121.62
Volkswagen,Touran,2008,Universal,235010.0,2000.0,Metan/Propan,Manual,5499.0,16786.428571428572,medium,0.6,343027.62
KIA,Sportage,2011,Crossover,235737.0,2000.0,Diesel,Automatic,12799.0,21430.636363636364,large,0.6,798401.62
Opel,Meriva,2006,Hatchback,282418.0,1300.0,Diesel,Manual,3799.0,17651.125,medium,0.6,236981.62
Toyota,Auris,2015,Universal,138584.0,1400.0,Diesel,Manual,9699.0,19797.714285714286,large,0.6,605023.62
Volkswagen,Jetta,2015,Sedan,135693.0,1400.0,Petrol,Automatic,9700.0,19384.714285714286,large,0.6,605086.0
Toyota,Rav 4,2010,Crossover,200000.0,2200.0,Diesel,Automatic,14999.0,16666.666666666668,medium,0.9,935637.62
Renault,Scenic,2010,Hatchback,175165.0,1500.0,Diesel,Manual,6699.0,14597.083333333334,medium,0.6,417883.62
Dacia,Lodgy,2012,Universal,144091.0,1500.0,Diesel,Manual,6799.0,14409.1,medium,0.6,424121.62
BMW,X5,2007,Crossover,236190.0,3000.0,Diesel,Automatic,19999.0,15746.0,medium,0.9,1247537.62
Volkswagen,Touran,2015,Universal,258849.0,2000.0,Diesel,Manual,14400.0,36978.42857142857,large,0.6,898272.0
Toyota,Rare,2012,Hatchback,193649.0,1400.0,Diesel,Manual,7899.0,19364.9,large,0.6,492739.62
Audi,Q7,2008,Crossover,130000.0,3000.0,Diesel,Automatic,17499.0,9285.714285714286,low,0.9,1091587.62
Honda,Civic,2006,Sedan,239257.0,1300.0,Hybrid,Automatic,5499.0,14953.5625,medium,0.6,343027.62
Land Rover,Freelander,2011,Crossover,216269.0,2200.0,Diesel,Automatic,13499.0,19660.81818181818,large,0.9,842067.62
