Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
28,23,2010,4,97000.0,1598.0,4,0,7700.0,8083.333333333333,1,0.6,480326.0
41,24,2014,11,191000.0,1800.0,3,0,9700.0,23875.0,0,0.6,605086.0
41,38,2018,10,60000.0,2500.0,3,0,20000.0,15000.0,2,0.9,1247600.0
33,62,2013,11,190000.0,1500.0,0,1,8500.0,21111.11111111111,0,0.6,530230.0
33,68,2015,9,184000.0,1500.0,0,0,10999.0,26285.714285714286,0,0.6,686117.62
44,130,2006,9,294000.0,2400.0,0,0,8500.0,18375.0,2,0.9,530230.0
43,61,2010,4,164000.0,1400.0,4,0,7650.0,13666.666666666666,2,0.6,477207.0
20,36,2011,4,122841.0,1800.0,2,0,11600.0,11167.363636363636,2,0.6,723608.0
22,101,2008,4,172000.0,1399.0,0,1,4999.0,12285.714285714286,2,0.6,311837.62
2,127,2017,3,100000.0,2000.0,2,0,37000.0,20000.0,0,0.6,2308060.0
36,85,2009,11,235000.0,1400.0,4,0,6200.0,18076.92307692308,2,0.6,386756.0
10,101,2012,1,256000.0,1300.0,0,1,4490.0,25600.0,0,0.6,280086.2
1,18,2004,10,314000.0,3000.0,0,0,5650.0,17444.444444444445,2,0.9,352447.0
23,29,2014,5,194000.0,1991.0,3,0,10000.0,24250.0,0,0.6,623800.0
6,47,2012,3,67000.0,1500.0,0,1,7200.0,6700.0,1,0.6,449136.0
23,48,2002,10,11111.0,3200.0,0,0,5200.0,555.55,1,1.2,324376.0
36,113,2016,10,180000.0,2000.0,0,0,17450.0,30000.0,0,0.6,1088531.0
33,62,2017,6,135000.0,1462.0,0,0,15850.0,27000.0,0,0.6,988723.0
24,101,2015,4,84000.0,1600.0,4,0,10900.0,12000.0,2,0.6,679942.0
41,27,2002,6,280000.0,2000.0,0,1,3150.0,14000.0,2,0.6,196497.0
19,53,2001,9,230000.0,1900.0,3,1,3500.0,10952.380952380952,2,0.6,218330.0
28,23,2011,11,200123.0,2000.0,0,1,8200.0,18193.0,2,0.6,511516.0
43,90,2000,4,264000.0,1400.0,4,1,2500.0,12000.0,2,0.6,155950.0
1,17,2018,11,101000.0,2000.0,0,0,26000.0,25250.0,0,0.6,1621880.0
42,22,2008,11,92424.0,1600.0,3,1,3399.0,6601.714285714285,1,0.6,212029.62
23,101,2007,9,230000.0,2999.0,0,0,19500.0,15333.333333333334,2,0.9,1216410.0
14,101,2013,4,122000.0,1385.0,4,1,4800.0,13555.555555555557,2,0.6,299424.0
36,85,2007,4,335165.0,1986.0,0,0,6750.0,22344.33333333333,0,0.6,421065.0
33,62,2017,6,175000.0,1462.0,0,0,16000.0,35000.0,0,0.6,998080.0
23,124,2010,6,220000.0,2200.0,0,1,7500.0,18333.33333333333,2,0.9,467850.0
1,17,2009,11,148000.0,2995.0,4,0,13000.0,11384.615384615385,2,0.9,810940.0
6,76,2011,10,230000.0,1200.0,3,1,2800.0,20909.090909090908,0,0.6,174664.0
41,121,2011,10,192000.0,1400.0,0,1,6800.0,17454.545454545456,2,0.6,424184.0
43,101,2005,10,257000.0,3000.0,0,0,9000.0,15117.64705882353,2,0.9,561420.0
41,101,2007,4,72000.0,1000.0,4,0,4400.0,4800.0,1,0.6,274472.0
33,107,2012,5,240000.0,1500.0,0,1,6800.0,24000.0,0,0.6,424184.0
41,74,2006,9,205000.0,2700.0,3,0,14800.0,12812.5,2,0.9,923224.0
36,113,2017,10,176000.0,2000.0,0,0,19450.0,35200.0,0,0.6,1213291.0
28,46,2006,4,164274.0,1300.0,0,1,2999.0,10267.125,2,0.6,187077.62
43,115,2008,9,179000.0,1400.0,4,1,7200.0,12785.714285714286,2,0.6,449136.0
36,50,2002,4,230000.0,1400.0,4,1,950.0,11500.0,2,0.6,59261.0
2,12,2016,10,125000.0,2993.0,0,0,52500.0,20833.33333333333,0,0.9,3274950.0
34,101,2001,10,278000.0,2000.0,0,1,2650.0,13238.09523809524,2,0.6,165307.0
10,101,2004,11,200000.0,1600.0,3,1,3000.0,11111.111111111111,2,0.6,187140.0
6,47,2011,3,202176.0,1500.0,0,1,6900.0,18379.636363636364,2,0.6,430422.0
36,113,2009,10,265000.0,1800.0,4,1,5950.0,20384.615384615383,0,0.6,371161.0
43,88,2011,11,244000.0,1600.0,0,1,9600.0,22181.81818181818,0,0.6,598848.0
36,100,2016,10,188000.0,1422.0,0,1,7750.0,31333.33333333333,0,0.6,483445.0
27,96,2011,5,207000.0,1500.0,0,1,7800.0,18818.18181818182,0,0.6,486564.0
11,54,2018,10,33339.0,2000.0,5,0,20800.0,8334.75,1,0.6,1297504.0
11,52,2017,11,160000.0,1500.0,0,1,7200.0,32000.0,0,0.6,449136.0
23,48,2008,10,230000.0,1800.0,3,0,7700.0,16428.571428571428,2,0.6,480326.0
23,48,2000,10,303000.0,2000.0,3,0,3800.0,13772.727272727272,2,0.6,237044.0
6,105,2012,4,111896.0,1200.0,4,1,3499.0,11189.6,2,0.6,218267.62
41,92,2012,11,165000.0,1800.0,2,0,9200.0,16500.0,2,0.6,573896.0
41,24,2015,11,169265.0,1800.0,2,0,12650.0,24180.714285714286,0,0.6,789107.0
14,60,2007,4,172316.0,1400.0,4,1,2800.0,11487.733333333334,2,0.6,174664.0
44,101,2016,4,184500.0,1500.0,4,0,15499.0,30750.0,0,0.6,966827.62
23,78,2013,3,122000.0,3500.0,0,0,34000.0,13555.555555555557,2,1.2,2120920.0
23,31,2017,10,127000.0,2000.0,4,0,21990.0,25400.0,0,0.6,1371736.2
2,6,2007,10,193000.0,1988.0,4,0,7600.0,12866.666666666666,2,0.6,474088.0
1,15,1996,10,256000.0,1800.0,4,1,2300.0,9846.153846153846,1,0.6,143474.0
44,101,2013,11,162000.0,2400.0,5,0,15000.0,18000.0,2,0.9,935700.0
43,61,2019,4,26000.0,1400.0,4,0,12990.0,8666.666666666666,1,0.6,810316.2000000001
41,26,2007,1,220000.0,1600.0,4,1,6500.0,14666.666666666666,2,0.6,405470.0
14,133,2012,9,199000.0,2000.0,0,1,11800.0,19900.0,0,0.6,736084.0
36,85,2014,10,216000.0,1600.0,0,0,10700.0,27000.0,0,0.6,667466.0
43,66,2013,10,188000.0,1400.0,2,0,8800.0,20888.88888888889,0,0.6,548944.0
36,50,2012,11,212700.0,1200.0,0,1,5450.0,21270.0,0,0.6,339971.0
28,23,2005,11,270000.0,1800.0,4,1,3500.0,15882.35294117647,2,0.6,218330.0
43,89,2013,10,60000.0,2000.0,4,0,12700.0,6666.666666666667,1,0.6,792226.0
20,97,2005,9,178000.0,2989.0,3,0,9800.0,10470.588235294115,2,0.9,611324.0
3,101,2011,3,90000.0,2200.0,0,0,13300.0,8181.818181818182,1,0.9,829654.0
41,26,2014,10,143000.0,2000.0,0,1,11700.0,17875.0,2,0.6,729846.0
23,101,2017,9,47000.0,3000.0,4,0,54000.0,9400.0,1,0.9,3368520.0
23,48,2008,10,230000.0,1800.0,3,0,7800.0,16428.571428571428,2,0.6,486564.0
32,101,2007,10,194777.0,2000.0,4,0,5000.0,12985.133333333331,2,0.6,311900.0
36,85,2008,11,200000.0,1900.0,0,1,5000.0,14285.714285714286,2,0.6,311900.0
41,101,2016,4,144000.0,1800.0,2,0,12300.0,24000.0,0,0.6,767274.0
44,22,1995,4,5000.0,2400.0,0,1,1700.0,185.1851851851852,1,0.9,106046.0
23,48,2002,10,256000.0,2700.0,0,0,5500.0,12800.0,2,0.9,343090.0
2,127,2005,9,193000.0,3000.0,0,0,11850.0,11352.941176470587,2,0.9,739203.0
28,23,2006,4,250000.0,1300.0,0,1,4500.0,15625.0,2,0.6,280710.0
43,66,2015,10,173000.0,1400.0,4,0,8600.0,24714.285714285717,0,0.6,536468.0
2,127,2015,9,185000.0,2999.0,0,0,34000.0,26428.571428571428,0,0.9,2120920.0
41,74,2006,9,220000.0,2700.0,3,0,13500.0,13750.0,2,0.9,842130.0
27,82,2018,4,95000.0,900.0,4,1,10500.0,23750.0,0,0.6,654990.0
14,106,2011,3,169000.0,2200.0,0,0,13990.0,15363.636363636364,2,0.9,872696.2000000001
2,9,2012,10,200000.0,2000.0,4,0,11500.0,20000.0,0,0.6,717370.0
18,86,2014,10,60000.0,2000.0,3,0,9900.0,7500.0,1,0.6,617562.0
43,37,2009,6,276555.0,1595.0,4,1,9500.0,21273.46153846154,0,0.6,592610.0
28,23,2005,11,227000.0,1600.0,3,1,4650.0,13352.941176470587,2,0.6,290067.0
25,101,2003,3,230000.0,1800.0,3,0,4900.0,12105.263157894737,2,0.6,305662.0
18,101,2010,11,150000.0,1400.0,4,1,6000.0,12500.0,2,0.6,374280.0
33,62,2004,11,139000.0,1500.0,0,1,3700.0,7722.222222222223,1,0.6,230806.0
23,31,2012,10,206000.0,2200.0,0,1,14399.0,20600.0,0,0.9,898209.62
23,78,2013,9,77000.0,2500.0,0,0,27900.0,8555.555555555555,1,0.9,1740402.0
33,80,2014,11,139200.0,1490.0,0,0,7200.0,17400.0,2,0.6,449136.0
23,101,2017,10,40000.0,2000.0,4,0,16999.0,8000.0,1,0.6,1060397.62
27,95,2016,3,185000.0,1500.0,0,1,13000.0,30833.33333333333,0,0.6,810940.0
43,61,2015,4,157000.0,1400.0,5,0,13500.0,22428.571428571428,0,0.6,842130.0
1,15,2011,11,1234.0,2000.0,4,0,9500.0,112.1818181818182,1,0.6,592610.0
33,101,2013,9,145000.0,1200.0,4,0,8800.0,16111.111111111111,2,0.6,548944.0
41,24,2013,11,177800.0,1400.0,0,1,8500.0,19755.555555555555,0,0.6,530230.0
29,101,2006,6,247000.0,2200.0,0,1,2200.0,15437.5,2,0.9,137236.0
2,12,2013,10,165000.0,3000.0,0,0,26800.0,18333.33333333333,2,0.9,1671784.0
25,101,2004,8,300000.0,2500.0,0,1,8000.0,16666.666666666668,2,0.9,499040.0
41,101,2017,10,95000.0,1800.0,5,0,17999.0,19000.0,0,0.6,1122777.62
39,101,2000,10,222530.0,1600.0,4,1,3800.0,10115.0,1,0.6,237044.0
43,88,2005,10,270000.0,2000.0,4,1,5700.0,15882.35294117647,2,0.6,355566.0
11,52,2012,11,167000.0,1000.0,4,1,4999.0,16700.0,2,0.6,311837.62
23,31,1995,10,345000.0,1800.0,3,0,2200.0,12777.777777777776,2,0.6,137236.0
43,90,2014,4,212600.0,1400.0,0,1,6850.0,26575.0,0,0.6,427303.0
27,95,2013,3,140000.0,1500.0,0,1,8500.0,15555.555555555557,2,0.6,530230.0
28,65,2015,4,220000.0,2000.0,4,0,9990.0,31428.571428571428,0,0.6,623176.2000000001
23,124,2012,5,237000.0,2200.0,0,1,10490.0,23700.0,0,0.9,654366.2000000001
33,42,2016,11,153000.0,1500.0,0,0,9200.0,25500.0,0,0.6,573896.0
24,101,2004,2,320000.0,1400.0,0,1,3800.0,17777.777777777777,2,0.6,237044.0
28,43,2012,6,188000.0,2000.0,0,1,4500.0,18800.0,2,0.6,280710.0
6,105,2015,4,215000.0,1500.0,0,1,4850.0,30714.285714285717,0,0.6,302543.0
11,101,2006,6,218400.0,2000.0,0,1,7000.0,13650.0,2,0.6,436660.0
33,80,2005,11,256983.0,1500.0,0,1,3150.0,15116.64705882353,2,0.6,196497.0
43,101,2011,9,213548.0,2000.0,0,1,17250.0,19413.454545454544,0,0.6,1076055.0
14,120,2017,9,130212.0,2000.0,0,0,17499.0,26042.4,0,0.6,1091587.62
6,47,2014,3,148000.0,1500.0,0,1,7900.0,18500.0,2,0.6,492802.0
6,101,2013,6,180000.0,1500.0,0,1,3000.0,20000.0,0,0.6,187140.0
2,127,2014,3,107000.0,2998.0,0,0,37900.0,13375.0,2,0.9,2364202.0
40,101,2017,3,30100.0,1400.0,4,0,15500.0,6020.0,1,0.6,966890.0
20,36,2012,4,230000.0,1800.0,4,0,10299.0,23000.0,0,0.6,642451.62
11,101,2001,6,280000.0,1900.0,0,1,1900.0,13333.333333333334,2,0.6,118522.0
25,101,2007,11,229000.0,2400.0,3,1,5600.0,15266.666666666666,2,0.9,349328.0
43,90,2010,4,74000.0,1400.0,4,0,6500.0,6166.666666666667,1,0.6,405470.0
36,50,2007,11,170000.0,1200.0,4,1,3450.0,11333.333333333334,2,0.6,215211.0
1,13,1994,10,266000.0,2000.0,4,1,1700.0,9500.0,1,0.6,106046.0
43,88,2016,10,1360.0,1800.0,4,0,11000.0,226.66666666666663,1,0.6,686180.0
43,61,2019,4,4000.0,1399.0,4,0,15000.0,1333.3333333333333,1,0.6,935700.0
43,117,2005,5,400000.0,1900.0,0,1,4500.0,23529.41176470588,0,0.6,280710.0
2,9,2018,10,28942.0,2000.0,4,0,27999.0,7235.5,1,0.6,1746577.62
2,127,2016,3,162000.0,2000.0,5,0,29999.0,27000.0,0,0.6,1871337.62
11,101,2015,7,112000.0,4950.0,4,0,24500.0,16000.0,2,1.5,1528310.0
23,55,2016,9,95000.0,1991.0,4,0,37000.0,15833.333333333334,2,0.6,2308060.0
43,61,2005,11,278000.0,1400.0,4,1,2850.0,16352.941176470587,2,0.6,177783.0
6,105,2010,11,173000.0,1200.0,4,1,3200.0,14416.666666666666,2,0.6,199616.0
43,119,2002,6,270000.0,2500.0,0,1,3990.0,13500.0,2,0.9,248896.2
41,24,2010,4,190000.0,1800.0,2,0,8500.0,15833.333333333334,2,0.6,530230.0
43,115,2019,10,33000.0,2000.0,4,0,18900.0,11000.0,2,0.6,1178982.0
32,101,2015,10,88000.0,2000.0,4,0,16950.0,12571.42857142857,2,0.6,1057341.0
29,101,2013,6,174600.0,1400.0,4,1,5650.0,19400.0,0,0.6,352447.0
18,101,2008,4,130000.0,1200.0,4,0,4700.0,9285.714285714286,1,0.6,293186.0
43,90,1996,10,250000.0,1400.0,4,1,1299.0,9615.384615384615,1,0.6,81031.62000000001
33,71,2008,4,180000.0,1500.0,0,1,4900.0,12857.142857142857,2,0.6,305662.0
6,77,2009,5,264714.0,1400.0,3,1,3700.0,20362.615384615383,0,0.6,230806.0
11,54,2015,10,125000.0,2000.0,4,0,12499.0,17857.14285714286,2,0.6,779687.62
36,100,2015,10,196231.0,1400.0,0,1,7650.0,28033.0,0,0.6,477207.0
43,61,1995,4,11111.0,1600.0,4,1,800.0,411.5185185185185,1,0.6,49904.0
6,76,2005,10,125488.0,1400.0,3,1,2200.0,7381.64705882353,1,0.6,137236.0
36,113,2018,10,72000.0,2000.0,4,0,26500.0,18000.0,2,0.6,1653070.0
33,80,2011,11,242337.0,1500.0,0,1,5650.0,22030.636363636364,0,0.6,352447.0
34,101,2002,10,296852.0,1600.0,3,1,2500.0,14842.6,2,0.6,155950.0
28,65,2015,10,76500.0,1600.0,4,0,12999.0,10928.57142857143,2,0.6,810877.62
41,45,2007,6,169000.0,2200.0,0,1,4300.0,11266.666666666666,2,0.9,268234.0
25,87,2018,3,111500.0,2000.0,5,0,19900.0,27875.0,0,0.6,1241362.0
36,85,2005,11,180000.0,2000.0,4,1,5300.0,10588.235294117649,2,0.6,330614.0
44,101,2010,10,178000.0,1999.0,4,0,9490.0,14833.333333333334,2,0.6,591986.2000000001
33,62,2016,6,170000.0,1500.0,0,0,10500.0,28333.33333333333,0,0.6,654990.0
23,14,2001,4,287141.0,1400.0,4,1,2099.0,13673.380952380952,2,0.6,130935.62000000001
27,101,1987,11,256987.0,1700.0,0,1,650.0,7342.485714285714,1,0.6,40547.0
23,57,2013,3,182000.0,2200.0,0,0,16999.0,20222.222222222223,0,0.9,1060397.62
20,36,2011,4,167000.0,1800.0,2,0,10250.0,15181.818181818182,2,0.6,639395.0
28,23,2015,11,162000.0,1400.0,4,1,7200.0,23142.85714285714,0,0.6,449136.0
23,48,2002,10,257000.0,2200.0,0,0,4700.0,12850.0,2,0.9,293186.0
33,80,2016,11,83872.0,1500.0,0,0,7950.0,13978.666666666666,2,0.6,495921.0
43,37,2011,6,181000.0,1600.0,0,1,10800.0,16454.545454545456,2,0.6,673704.0
30,39,2005,9,260000.0,4500.0,4,0,7600.0,15294.117647058823,2,1.5,474088.0
2,9,2011,10,210710.0,200.0,0,0,16450.0,19155.454545454544,0,0.6,1026151.0
23,14,2010,4,178000.0,1500.0,4,1,5400.0,14833.333333333334,2,0.6,336852.0
29,101,2006,10,111111.0,2000.0,4,1,3100.0,6944.4375,1,0.6,193378.0
11,52,2016,11,190000.0,1500.0,0,1,7500.0,31666.666666666668,0,0.6,467850.0
44,101,2011,10,182431.0,1596.0,4,0,10500.0,16584.636363636364,2,0.6,654990.0
23,31,2009,10,160000.0,1600.0,3,0,7900.0,12307.692307692309,2,0.6,492802.0
20,49,2012,10,79118.0,2400.0,2,0,16100.0,7911.8,1,0.9,1004318.0
1,16,2010,2,178545.0,2000.0,4,1,9799.0,14878.75,2,0.6,611261.62
2,6,2018,10,45000.0,2000.0,5,0,19500.0,11250.0,2,0.6,1216410.0
33,68,2016,3,136000.0,1500.0,0,0,12500.0,22666.666666666668,0,0.6,779750.0
36,113,2015,11,195000.0,2000.0,0,0,15300.0,27857.14285714286,0,0.6,954414.0
36,113,2014,10,181000.0,2000.0,0,0,14800.0,22625.0,0,0.6,923224.0
41,26,2013,10,72000.0,1987.0,4,0,14000.0,8000.0,1,0.6,873320.0
23,124,2008,5,266000.0,2200.0,0,1,8490.0,19000.0,0,0.9,529606.2000000001
3,101,2005,4,224000.0,1600.0,4,1,2550.0,13176.470588235294,2,0.6,159069.0
43,101,2001,10,290000.0,1600.0,4,1,2990.0,13809.52380952381,2,0.6,186516.2
13,35,2014,3,169200.0,2200.0,0,1,17250.0,21150.0,0,0.9,1076055.0
14,106,2006,3,278000.0,2200.0,0,1,7850.0,17375.0,2,0.9,489683.0
36,50,2011,11,162000.0,1200.0,0,1,4950.0,14727.272727272728,2,0.6,308781.0
13,41,2008,10,170000.0,1330.0,2,0,5750.0,12142.857142857143,2,0.6,358685.0
23,14,2000,4,230000.0,1600.0,4,0,2199.0,10454.545454545454,2,0.6,137173.62
2,6,2006,10,210000.0,3000.0,0,1,2500.0,13125.0,2,0.9,155950.0
28,23,2012,11,189000.0,1300.0,0,1,6000.0,18900.0,0,0.6,374280.0
41,24,2015,11,104000.0,1800.0,2,0,10000.0,14857.142857142857,2,0.6,623800.0
41,92,2008,4,259000.0,1500.0,2,0,6000.0,18500.0,2,0.6,374280.0
22,11,2001,4,270000.0,1800.0,4,1,2700.0,12857.142857142857,2,0.6,168426.0
36,100,2017,11,92500.0,1400.0,0,1,7700.0,18500.0,2,0.6,480326.0
28,132,2006,6,186713.0,1800.0,4,1,5200.0,11669.5625,2,0.6,324376.0
28,132,2006,6,60000.0,1800.0,3,0,4900.0,3750.0,1,0.6,305662.0
2,6,2008,10,212000.0,2000.0,4,1,6690.0,15142.857142857143,2,0.6,417322.2
14,60,2007,4,175000.0,1500.0,0,1,3900.0,11666.666666666666,2,0.6,243282.0
36,113,2015,10,196000.0,2000.0,0,0,15690.0,28000.0,0,0.6,978742.2000000001
6,75,2012,11,179000.0,1500.0,0,1,6900.0,17900.0,2,0.6,430422.0
43,88,2012,10,183000.0,1400.0,3,0,10200.0,18300.0,2,0.6,636276.0
2,9,2006,10,243000.0,2500.0,4,0,7990.0,15187.5,2,0.9,498416.2
33,62,2015,11,162000.0,1500.0,0,0,8790.0,23142.85714285714,0,0.6,548320.2000000001
36,85,2016,4,200000.0,1400.0,4,1,9000.0,33333.333333333336,0,0.6,561420.0
30,39,2016,9,155000.0,3000.0,5,0,48000.0,25833.33333333333,0,0.9,2994240.0
3,28,2011,11,72000.0,1400.0,4,1,5500.0,6545.454545454545,1,0.6,343090.0
33,101,2002,10,270000.0,1400.0,3,1,2450.0,13500.0,2,0.6,152831.0
43,37,2012,6,250000.0,1600.0,0,1,7000.0,25000.0,0,0.6,436660.0
41,26,2008,10,178000.0,2000.0,4,1,7190.0,12714.285714285714,2,0.6,448512.2
28,23,2017,11,97000.0,1600.0,0,1,10990.0,19400.0,0,0.6,685556.2000000001
27,95,2016,3,199000.0,1500.0,0,1,14400.0,33166.666666666664,0,0.6,898272.0
13,41,2011,10,188000.0,1300.0,2,0,6700.0,17090.909090909092,2,0.6,417946.0
1,15,2010,10,158000.0,2000.0,4,0,9990.0,13166.666666666666,2,0.6,623176.2000000001
43,88,2009,11,283000.0,1400.0,3,1,5990.0,21769.23076923077,0,0.6,373656.2
5,101,2014,4,161000.0,2000.0,2,0,11700.0,20125.0,0,0.6,729846.0
43,115,2009,3,112000.0,2000.0,4,0,8999.0,8615.384615384615,1,0.6,561357.62
2,9,2008,10,191000.0,3000.0,4,0,8490.0,13642.857142857143,2,0.9,529606.2000000001
27,95,2017,3,133000.0,1500.0,0,1,13500.0,26600.0,0,0.6,842130.0
35,101,2004,4,197000.0,1900.0,0,1,6800.0,10944.444444444443,2,0.6,424184.0
33,68,2018,3,178000.0,1500.0,0,0,14400.0,44500.0,0,0.6,898272.0
33,68,2015,3,172000.0,1500.0,0,0,12499.0,24571.42857142857,0,0.6,779687.62
36,50,2011,11,181000.0,1200.0,0,1,5490.0,16454.545454545456,2,0.6,342466.2
6,76,2016,10,154000.0,1500.0,0,1,5400.0,25666.666666666668,0,0.6,336852.0
28,23,2005,4,224555.0,1400.0,4,1,3499.0,13209.117647058823,2,0.6,218267.62
27,95,2015,3,143000.0,1500.0,0,1,13300.0,20428.571428571428,0,0.6,829654.0
23,48,2004,10,251995.0,2200.0,0,0,6999.0,13999.722222222224,2,0.9,436597.62
2,126,2006,3,267000.0,2000.0,0,1,7350.0,16687.5,2,0.6,458493.0
33,80,2013,11,191000.0,1500.0,0,0,6500.0,21222.222222222223,0,0.6,405470.0
35,64,2012,11,178000.0,1200.0,0,1,5490.0,17800.0,2,0.6,342466.2
11,70,2018,3,175000.0,1500.0,0,0,14900.0,43750.0,0,0.6,929462.0
28,23,2006,11,208555.0,1900.0,0,1,5099.0,13034.6875,2,0.6,318075.62
23,48,2014,10,176000.0,2200.0,2,0,19800.0,22000.0,0,0.9,1235124.0
43,66,2013,10,177000.0,1400.0,2,0,9490.0,19666.666666666668,0,0.6,591986.2000000001
42,101,2010,4,181000.0,1600.0,4,1,1950.0,15083.333333333334,2,0.6,121641.0
43,61,2009,11,269000.0,1400.0,4,0,5990.0,20692.30769230769,0,0.6,373656.2
6,75,2013,11,160000.0,1500.0,0,1,6400.0,17777.777777777777,2,0.6,399232.0
36,85,2012,4,215000.0,1400.0,4,1,7990.0,21500.0,0,0.6,498416.2
39,101,2010,9,146000.0,1994.0,4,0,9800.0,12166.666666666666,2,0.6,611324.0
33,80,2014,11,195000.0,1500.0,0,1,6750.0,24375.0,0,0.6,421065.0
43,37,2013,6,247000.0,1600.0,0,1,7500.0,27444.444444444445,0,0.6,467850.0
27,95,2015,9,250000.0,1460.0,0,1,11400.0,35714.28571428572,0,0.6,711132.0
11,52,2009,11,116000.0,1600.0,0,1,5300.0,8923.076923076924,1,0.6,330614.0
33,101,2010,10,184000.0,1500.0,0,1,5500.0,15333.333333333334,2,0.6,343090.0
36,85,2011,10,170352.0,1200.0,4,1,6650.0,15486.545454545454,2,0.6,414827.0
6,77,2014,1,130000.0,1495.0,0,1,6299.0,16250.0,2,0.6,392931.62
43,88,2009,11,225000.0,1400.0,4,1,5990.0,17307.69230769231,2,0.6,373656.2
36,100,2015,4,119000.0,1200.0,4,1,5490.0,17000.0,2,0.6,342466.2
36,50,2012,11,157000.0,1200.0,0,1,4990.0,15700.0,2,0.6,311276.2
41,44,2010,10,180000.0,1400.0,0,1,6200.0,15000.0,2,0.6,386756.0
33,68,2016,3,170000.0,1500.0,0,0,13900.0,28333.33333333333,0,0.6,867082.0
33,80,2012,11,172000.0,1500.0,0,1,5900.0,17200.0,2,0.6,368042.0
6,75,2012,6,151000.0,1500.0,0,1,7300.0,15100.0,2,0.6,455374.0
36,50,2011,11,182000.0,1200.0,0,1,5490.0,16545.454545454544,2,0.6,342466.2
25,87,2015,9,160000.0,2000.0,5,0,16500.0,22857.14285714286,0,0.6,1029270.0
33,101,2014,4,102000.0,1200.0,4,0,10890.0,12750.0,2,0.6,679318.2000000001
36,50,2011,11,182000.0,1200.0,0,1,4950.0,16545.454545454544,2,0.6,308781.0
33,80,2012,4,171000.0,1500.0,0,1,6450.0,17100.0,2,0.6,402351.0
14,120,2014,9,45000.0,2000.0,4,0,12990.0,5625.0,1,0.6,810316.2000000001
41,26,2006,10,211620.0,1800.0,4,0,5499.0,13226.25,2,0.6,343027.62
36,50,2010,11,173000.0,1200.0,0,1,4990.0,14416.666666666666,2,0.6,311276.2
28,46,2006,4,225000.0,1300.0,0,1,2950.0,14062.5,2,0.6,184021.0
1,101,2012,4,170000.0,1400.0,4,1,7500.0,17000.0,2,0.6,467850.0
2,9,2008,10,185000.0,2000.0,0,0,10990.0,13214.285714285714,2,0.6,685556.2000000001
27,95,2012,3,172000.0,1500.0,0,1,7990.0,17200.0,2,0.6,498416.2
11,51,2010,11,165000.0,1400.0,3,1,4650.0,13750.0,2,0.6,290067.0
28,132,2008,6,193000.0,1600.0,4,1,3850.0,13785.714285714286,2,0.6,240163.0
5,101,2013,4,78000.0,1000.0,4,0,6499.0,8666.666666666666,1,0.6,405407.62
2,9,2001,10,320000.0,2500.0,0,0,5100.0,15238.09523809524,2,0.9,318138.0
43,123,1997,10,480000.0,1600.0,3,1,1700.0,19200.0,0,0.6,106046.0
44,130,2013,9,218000.0,2400.0,0,0,19999.0,24222.222222222223,0,0.9,1247537.62
43,66,2013,10,138000.0,2000.0,3,1,6990.0,15333.333333333334,2,0.6,436036.2
41,24,2010,3,177000.0,1400.0,4,1,6200.0,14750.0,2,0.6,386756.0
23,101,2006,2,164000.0,1800.0,4,0,6990.0,10250.0,1,0.6,436036.2
41,102,2020,3,15000.0,2500.0,2,0,31900.0,7500.0,1,0.9,1989922.0
23,101,2019,2,21400.0,3000.0,4,0,64500.0,7133.333333333333,1,0.9,4023510.0
2,6,2004,10,212000.0,1800.0,3,1,3990.0,11777.777777777776,2,0.6,248896.2
14,133,2011,9,160000.0,2000.0,0,0,12800.0,14545.454545454546,2,0.6,798464.0
25,87,2008,9,200000.0,2400.0,4,0,8490.0,14285.714285714286,2,0.9,529606.2000000001
44,130,2007,9,263000.0,3200.0,3,0,10490.0,17533.333333333332,2,1.2,654366.2000000001
43,61,2011,4,100000.0,1400.0,4,0,8750.0,9090.90909090909,1,0.6,545825.0
28,132,2007,6,213000.0,1600.0,3,1,4990.0,14200.0,2,0.6,311276.2
41,24,2013,4,185000.0,1400.0,0,1,8200.0,20555.555555555555,0,0.6,511516.0
11,101,2015,3,93300.0,1998.0,4,0,11599.0,13328.57142857143,2,0.6,723545.62
43,109,2003,6,168000.0,1800.0,4,0,4990.0,8842.105263157895,1,0.6,311276.2
28,46,2012,4,189000.0,1300.0,0,1,5350.0,18900.0,0,0.6,333733.0
28,65,2009,10,165200.0,2000.0,0,1,8500.0,12707.692307692309,2,0.6,530230.0
41,102,2013,9,128400.0,2231.0,0,0,18300.0,14266.666666666666,2,0.9,1141554.0
43,37,2009,6,136000.0,1400.0,4,1,6200.0,10461.53846153846,2,0.6,386756.0
28,23,2008,4,191000.0,1300.0,0,0,4700.0,13642.857142857143,2,0.6,293186.0
23,31,2018,10,39000.0,1995.0,0,0,31900.0,9750.0,1,0.6,1989922.0
11,51,2005,4,220000.0,1300.0,4,1,2790.0,12941.176470588236,2,0.6,174040.2
27,95,2008,3,179000.0,1500.0,0,1,6600.0,12785.714285714286,2,0.6,411708.0
41,92,2010,4,229000.0,1800.0,2,0,7490.0,19083.33333333333,0,0.6,467226.2
23,48,2015,4,173000.0,2200.0,2,0,16000.0,24714.285714285717,0,0.9,998080.0
6,47,2019,9,81000.0,1500.0,0,1,13490.0,27000.0,0,0.6,841506.2000000001
